X,Y,N
7.00846,5.405181,4
-2.8349404,11.369393,4
-0.99709266,-6.7083807,4
4.457541,-4.4809394,4
4.2095366,-4.4724426,4
4.6164064,-4.6116176,4
8.6589,0.3314373,4
8.48022,0.6839155,4
-2.8205655,-0.43074253,4
0.37376362,9.440622,4
2.284025,-4.740425,4
-3.8147893,-9.615616,4
13.492991,3.4893575,4
9.396322,4.891264,4
2.845873,-5.495556,4
-3.6015034,0.60137206,4
-1.0632212,-3.1943884,4
-2.2246563,4.8219,4
20.186447,-0.3685052,4
-0.06645536,0.5272663,4
-4.151902,-2.9073553,4
-3.293112,-9.710206,4
-2.10543,-3.7123506,4
1.3026273,9.136014,4
5.4625993,4.7986956,4
-6.4617944,-3.9234807,4
0.041886993,1.1684288,4
5.1775327,7.336111,4
1.6614054,4.2231884,4
8.555281,4.3461547,4
7.67804,2.528742,4
4.123373,5.97821,4
1.9401994,-0.9539477,4
2.8756845,9.837442,4
0.6343127,2.0839431,4
-4.301553,1.5090445,4
-2.360051,-3.2056546,4
7.9297056,-2.1785977,4
-1.472759,8.871516,4
-0.0007879705,9.540406,4
-2.1581392,10.963354,4
-1.3137436,-9.36241,4
-2.607603,4.765585,4
8.146234,-1.954976,4
-8.788442,-3.7385929,4
-1.534027,-8.779852,4
-3.963685,-9.332514,4
-2.5252683,-3.1395006,4
-6.9583907,-1.268634,4
-5.9461575,-7.956766,4
-8.113794,-2.720991,4
0.8827249,4.3106594,4
-4.1600866,-4.491204,4
-8.432021,-2.7758539,4
-8.596433,-2.4939353,4
-8.389178,-2.8265698,4
-2.034479,0.40622655,4
-2.1813128,0.5455134,4
3.9570189,2.3343692,4
-13.268712,0.45756236,4
2.3693614,-1.7167178,4
-4.2062826,-2.9074838,4
5.516909,9.597478,4
0.6394612,8.760706,4
-4.3070917,-2.9958491,4
-5.7404394,-8.136997,4
-8.440417,-2.5913584,4
-1.6924047,4.137224,4
-5.740622,-8.09599,4
5.1819253,11.1241865,4
4.441084,2.9545507,4
6.178936,3.391675,4
-2.6353385,11.1760025,4
2.4460917,-3.5633116,4
8.058916,-1.310905,4
-0.778627,9.325036,4
-3.153441,11.36371,4
3.6651623,-4.812512,4
8.801638,3.1544874,4
9.787638,3.0013356,4
-3.7227507,-9.938204,4
11.6828785,5.559282,4
4.012075,2.432276,4
14.235016,-2.3400228,4
1.8923913,9.941063,4
1.7468652,10.140477,4
2.3767476,-6.006344,4
12.484192,-0.79557556,4
0.86747575,1.2446386,4
-6.149815,-4.2519917,4
3.3526063,4.2984333,4
-2.4042213,6.063233,4
-8.422936,-11.059581,4
10.39313,8.370204,4
2.4109607,0.9158003,4
-2.5108619,-9.750007,4
-3.5718083,-0.39552483,4
-3.7652018,0.017034885,4
-1.246904,-0.13797998,4
-1.4412104,3.5687733,4
7.9431047,3.396981,4
6.341818,3.3953266,4
10.331458,2.7845664,4
2.1299384,-1.4545898,4
14.669643,4.060044,4
3.780406,-5.4360757,4
-2.6098597,0.720756,4
-0.5140822,0.68157613,4
2.499218,-6.2333803,4
-1.5108228,6.6537848,4
7.2141714,-0.18045537,4
-1.8020865,7.0986533,4
-1.9679685,6.5763087,4
1.3255508,2.174967,4
7.2584004,6.3010497,4
-10.368962,-7.817712,4
-9.5185,-2.7327523,4
13.779125,2.4344609,4
3.4344425,3.5471187,4
0.18310602,-4.1139803,4
2.580877,-0.0789408,4
14.257594,-0.27399048,4
7.8666916,-0.69252,4
