X,Y,N
6.4067917,3.6963315,4
4.108875,-6.8639097,4
8.840464,6.221036,4
-7.585655,-1.8478149,4
-6.9495463,-5.161719,4
8.121934,5.5041766,4
9.452709,6.10083,4
1.8788521,0.38073468,4
3.6815486,2.162236,4
4.102539,-6.768013,4
-0.3496502,11.320253,4
-6.914942,-8.403404,4
-0.05024107,-9.870307,4
-0.46633008,9.590793,4
-3.7974484,-6.1156425,4
2.8988285,-6.066946,4
3.1095371,-4.8480773,4
-9.533571,-4.501613,4
0.11198528,-5.60571,4
0.19619225,-5.608705,4
-6.9375553,2.7180035,4
-0.21831465,10.558714,4
8.830122,6.216016,4
2.5700762,0.0019223304,4
-0.43241817,11.97751,4
1.3637573,-7.24738,4
-3.9383588,-6.32218,4
-10.023316,1.3706684,4
-2.6959903,7.7505074,4
-5.9696937,-6.5019445,4
1.8971577,1.735357,4
3.7963052,1.6509659,4
12.003914,2.6202242,4
9.619211,3.7109597,4
2.2749767,0.46619308,4
6.245105,-6.234307,4
2.3558004,0.5938378,4
-5.7584515,-5.3511963,4
-7.894726,6.2276325,4
-2.2784207,-2.0163915,4
-6.3563504,-7.606151,4
3.3501136,-0.17794603,4
6.8194547,-7.277772,4
2.381481,-0.070817165,4
-4.119486,-4.8061075,4
2.9374056,0.6358128,4
9.238623,1.898146,4
9.155,3.4875355,4
2.5573971,-9.231156,4
11.242991,-6.4644194,4
-4.5140576,9.737825,4
10.202176,1.4075464,4
-4.626625,-8.383698,4
2.3775444,-0.17555046,4
3.1563263,-0.21085505,4
11.563378,-0.5799829,4
3.3556793,7.936329,4
-7.362479,-1.8007894,4
9.665685,1.8211935,4
-3.0570414,7.874325,4
-0.15663749,-2.6805134,4
1.1709595,-4.7747684,4
-5.817325,-7.689299,4
1.2847108,2.8036299,4
8.768141,3.2706182,4
1.4253653,-7.2681675,4
-4.5416193,-1.5951133,4
-4.4733562,-1.5704769,4
-1.7610707,-5.5363016,4
-6.015967,-0.97237885,4
-6.632126,-1.8794161,4
-4.9459968,-6.2084093,4
-8.532163,-3.8226233,4
-6.39568,-1.2700466,4
0.4538823,11.931492,4
0.4627496,11.935584,4
0.48432317,11.9525585,4
0.4558336,11.927205,4
-2.004378,-3.8646774,4
15.35139,-7.821056,4
-0.61133975,10.883703,4
