X,Y,N
10.6213665,-0.029180722,4
6.8633423,4.708575,4
3.8969822,4.4092627,4
5.620411,6.3483768,4
12.829014,-1.0540237,4
21.5677,1.1402285,4
12.975793,-5.17804,4
21.23802,5.2275863,4
19.413616,2.952413,4
6.040888,3.3999362,4
-6.050145,-9.432467,4
9.515076,-3.3168814,4
-3.441665,-9.091993,4
5.2426767,3.9791632,4
5.6938157,7.7177124,4
12.77207,1.0462519,4
6.16768,8.343038,4
4.8135223,3.9184299,4
6.000367,4.906541,4
10.462925,1.8776342,4
7.869528,-9.294166,4
4.5952415,3.8378131,4
17.881298,-1.5265316,4
4.5833235,-8.10478,4
11.334491,0.6407928,4
5.0275645,4.954285,4
7.5336704,-8.684878,4
3.9938493,-7.5116243,4
5.057695,5.82048,4
6.9220657,5.0842433,4
5.7251573,7.7427635,4
3.6267605,4.161646,4
6.326206,8.073135,4
5.587982,6.545154,4
4.63434,5.0061126,4
5.845069,-9.463465,4
5.7026916,7.801616,4
13.558909,-3.2726464,4
-4.9389343,-8.605223,4
5.438564,-9.228611,4
5.027573,4.199418,4
11.697527,-3.4643893,4
11.391838,1.7030233,4
9.787884,-0.07310521,4
4.660563,4.3752904,4
5.1962504,7.849031,4
18.166826,-0.43150306,4
6.5282044,3.003798,4
21.245728,1.9416382,4
6.7960925,-1.5626361,4
5.5710444,8.137169,4
6.8987103,7.100464,4
-5.128227,-7.511803,4
9.477954,-1.038011,4
20.810976,-0.420602,4
5.489,7.009232,4
4.833798,5.41748,4
6.221858,0.4323864,4
6.3315563,4.1540637,4
7.9573965,4.6002545,4
5.734444,6.360322,4
6.501573,4.3638563,4
13.467699,-0.44333616,4
-6.2037334,-10.24686,4
5.5806317,5.9885993,4
8.337441,4.888703,4
4.6350493,3.4161038,4
9.280768,7.142528,4
6.473158,-1.5456038,4
5.636494,7.598219,4
20.224113,0.1667502,4
5.098419,5.95857,4
5.0801,3.465546,4
5.859617,5.0151854,4
12.308979,1.47086,4
5.3960233,5.151578,4
8.86906,3.3172607,4
11.080998,2.7603772,4
6.101559,3.6249785,4
5.747006,3.4547617,4
5.4683585,4.6759615,4
9.252663,6.806156,4
5.3100324,5.180451,4
-4.409964,-9.845778,4
9.426563,4.334318,4
6.7745566,4.636052,4
4.702348,7.1334286,4
-4.862656,21.022024,4
4.8535123,4.8969665,4
7.529466,3.1932056,4
8.117089,4.423178,4
8.576246,-3.2556026,4
-4.7608614,-8.555831,4
9.417897,7.2314987,4
2.4905307,13.613525,4
6.5588484,-2.2587094,4
4.760342,3.841372,4
-4.754604,-10.235043,4
10.484894,-3.4422588,4
6.4637427,-8.756117,4
7.499392,-1.1997478,4
8.826212,6.46148,4
4.9864354,5.006739,4
4.4975834,5.163668,4
5.3355594,4.8575535,4
6.009715,3.368297,4
7.6014934,3.4563177,4
2.7641294,7.098806,4
4.7293873,3.8560963,4
5.5876393,5.7201657,4
4.990113,6.8599076,4
10.850863,0.61316663,4
6.92289,7.3983088,4
19.750145,-0.10556948,4
5.645771,8.188882,4
10.689141,5.8887672,4
6.336871,-0.03860631,4
-4.129877,-12.715848,4
5.1903033,4.618421,4
6.5969515,5.250306,4
5.0015574,6.086707,4
5.608844,-2.1583767,4
13.52974,-1.6953552,4
5.687688,-2.196072,4
8.872198,6.1995277,4
6.3647513,5.4938736,4
6.40401,3.313081,4
5.5906973,3.456187,4
19.125406,0.18847954,4
7.444313,3.3819082,4
-3.9930854,-9.993882,4
4.62215,4.1357718,4
5.388597,5.755716,4
8.518373,-4.4553843,4
5.4167223,6.9685526,4
7.2175913,-3.279786,4
4.32891,3.471724,4
4.939267,3.5401433,4
7.616176,-0.35922712,4
6.28629,4.4169855,4
7.9775205,5.7664523,4
6.147159,5.2153606,4
17.625217,0.6791086,4
-6.1808705,-8.153603,4
7.5379763,5.569898,4
5.540999,7.038305,4
4.3703313,4.343422,4
5.044686,5.4393,4
6.178069,5.9174576,4
6.3145647,6.6689935,4
5.27207,5.353568,4
6.9840536,-9.122602,4
10.941462,-1.4240457,4
20.991837,0.5626184,4
3.9771996,4.4228735,4
8.400254,3.2323525,4
4.9269395,5.3953147,4
1.6284457,6.512224,4
5.144658,4.532559,4
5.6933417,-8.769023,4
10.971467,-4.260359,4
9.7147665,2.3819911,4
4.7702136,5.183344,4
12.792242,-1.6691831,4
6.049266,0.049770743,4
5.2609525,4.2920303,4
6.700595,0.010026553,4
5.28694,7.7784023,4
4.791501,3.7124224,4
8.699442,6.446105,4
7.0579543,8.0642185,4
5.5186505,6.1328335,4
5.0837226,4.171941,4
5.281539,7.5840297,4
5.351758,5.6553755,4
10.998573,-5.1685243,4
9.228374,-3.7240987,4
7.342393,4.0387025,4
13.572781,-1.0936972,4
11.479779,2.4881678,4
10.731138,5.899256,4
5.4716654,7.0260906,4
7.7161255,5.5836105,4
10.471202,-0.5820413,4
5.7789454,-7.192326,4
3.5373127,6.457066,4
12.355041,0.70218134,4
7.6958246,-3.8950446,4
8.328216,4.96606,4
11.337051,3.2253766,4
5.4786572,5.7630773,4
21.089031,0.6508234,4
5.2379465,6.0924244,4
4.0965075,3.3637555,4
5.342045,4.788418,4
8.570308,6.0352583,4
10.181526,5.1613646,4
5.1524663,4.8594604,4
6.1982727,-8.246858,4
7.842574,6.852282,4
11.058285,1.4781672,4
2.8405492,4.412733,4
3.0522451,4.856431,4
3.5323234,6.313291,4
8.922511,4.237118,4
10.111986,-3.9312525,4
9.817485,-3.6852322,4
5.1892834,-10.0478525,4
9.534733,7.051569,4
5.387358,7.9505515,4
7.792052,-3.3741908,4
7.9006968,0.16547608,4
6.477427,5.2935576,4
9.132037,7.607737,4
6.619238,7.6182857,4
6.6308994,5.7686687,4
5.86533,5.9804206,4
3.6883292,1.5583919,4
6.6081724,4.2651567,4
8.181146,3.3042524,4
8.783077,-4.7599277,4
5.860315,6.587319,4
7.5975657,5.5922456,4
8.632961,4.1103563,4
8.102215,-4.4522,4
5.7257166,8.066058,4
7.9134197,-0.6112899,4
5.3568134,7.1702695,4
6.35258,5.647484,4
13.747396,-1.7259724,4
-6.603592,-11.504988,4
8.436541,-1.5312895,4
12.3105345,-0.43850675,4
18.45303,0.35549802,4
4.697893,4.5009036,4
6.41237,5.21052,4
-5.8774805,-9.742823,4
4.813938,3.9055164,4
6.0907125,6.275251,4
8.178652,5.9238496,4
4.4192557,5.474266,4
12.102411,-0.88832504,4
7.4929733,-1.8120944,4
16.220299,0.6141913,4
8.460596,4.091388,4
5.44668,7.407441,4
7.262,-0.02035233,4
8.691563,5.676044,4
3.8386724,1.3911258,4
10.20899,6.7053876,4
8.826112,-3.40696,4
7.8570046,3.1892753,4
7.9897103,-2.888969,4
-4.4836774,-10.544031,4
-4.1622148,-6.804106,4
4.6398087,3.4522316,4
4.6386595,-9.111535,4
3.0591917,6.639226,4
3.223417,4.444193,4
11.783746,2.7789993,4
5.924686,8.065711,4
-5.4139,-8.808683,4
-6.010797,-10.90966,4
6.698677,-0.7427346,4
5.03764,7.4308734,4
6.4012647,4.7550974,4
9.564297,3.6809,4
8.44252,3.3731143,4
19.889874,4.9258957,4
12.162004,1.9395777,4
21.252445,3.4555943,4
20.39409,3.001959,4
8.687218,-3.8980856,4
4.8140736,7.2071714,4
5.1786847,5.291876,4
6.020781,4.8726015,4
4.0490417,3.636611,4
19.139118,-0.2659962,4
7.5871997,-3.7978587,4
11.204558,2.7420106,4
4.435406,5.415768,4
6.2880783,4.9240856,4
13.228824,-0.99081916,4
9.194436,4.269378,4
10.363709,-0.16864373,4
3.8963091,4.6202817,4
4.3211246,3.2752504,4
4.098444,4.7748303,4
4.5342555,5.534896,4
8.904082,6.8245826,4
6.9906907,-3.5353317,4
7.786858,-2.578312,4
7.52122,7.900261,4
4.3683085,5.4891796,4
13.892839,-3.7173097,4
7.8217216,5.9664855,4
4.6794677,3.9338617,4
6.3982663,3.8946767,4
-3.919114,-10.539529,4
-6.7319207,-7.9702516,4
19.879557,0.021664001,4
4.8762136,4.24212,4
13.984472,-2.4118044,4
20.345606,0.36615887,4
7.8075805,5.6385694,4
7.1231756,5.193861,4
5.7963305,6.584787,4
5.5374727,4.5694947,4
-5.4249787,-10.860783,4
3.1766264,4.4982624,4
20.594109,3.708382,4
4.6938915,3.6803913,4
5.6075196,5.021273,4
4.751178,4.3027115,4
-5.8320584,-8.208392,4
-5.4644203,-8.278482,4
4.4392805,4.601358,4
7.9789004,4.560774,4
11.737183,-0.83272237,4
12.296717,-3.0482292,4
9.840281,4.33785,4
10.003942,4.3599424,4
4.518752,3.9124954,4
-5.927441,-7.6830797,4
5.629648,7.541558,4
5.3489585,6.137481,4
6.0318565,5.056702,4
10.364046,-0.15506513,4
4.0492654,4.0908685,4
6.5186334,3.605207,4
8.951509,6.087086,4
7.7165,6.5900764,4
6.0201516,-1.3003798,4
6.7258825,-2.9073935,4
-2.8540132,-5.912276,4
3.7767475,4.154105,4
5.9300027,4.923328,4
10.477544,-4.555091,4
8.36115,-0.5684456,4
12.637061,-4.0093966,4
-4.2298875,-8.686257,4
20.385994,-0.20762818,4
8.122414,3.2498715,4
10.478697,5.911945,4
-5.2217064,-7.8055334,4
3.8680124,5.783061,4
6.985961,4.3127,4
6.71765,5.6583724,4
9.694239,-4.627848,4
5.645409,4.6483936,4
5.689353,-7.57965,4
6.7417316,4.0629663,4
7.9143586,-2.7468648,4
20.319618,0.35117027,4
4.8729362,3.767439,4
10.361989,3.2240055,4
4.273016,4.645973,4
5.4769335,6.103381,4
-4.1970673,-10.70124,4
7.129549,-0.22675689,4
6.8055034,3.3310642,4
4.2791405,3.6806617,4
8.401588,3.2907417,4
7.110501,4.25083,4
6.8828406,4.193865,4
-6.194216,-7.7469983,4
7.390991,0.11843775,4
6.6146417,-2.2023256,4
6.2950587,-1.4012707,4
6.187131,5.799578,4
12.454711,0.18051538,4
11.20535,2.786011,4
10.558422,-0.7470614,4
6.4030514,-0.94423836,4
-6.3290596,-9.130557,4
6.08024,-8.18716,4
-1.8432115,15.353789,4
4.580758,3.9434266,4
5.1473804,-1.8826504,4
8.446311,-2.0668285,4
7.466797,-0.87709916,4
5.817042,-7.765902,4
5.0978646,4.964423,4
5.030214,-7.2899866,4
9.355181,5.1129127,4
7.357354,3.9835494,4
5.641102,5.767945,4
3.666778,4.5558305,4
5.024559,4.2348633,4
12.303133,1.8534163,4
6.2019787,4.010329,4
4.869323,3.6471984,4
6.390723,7.949024,4
7.17667,5.2128453,4
21.479439,2.0417006,4
13.045978,-0.3400105,4
11.386758,3.3449726,4
9.115817,7.0562043,4
8.919895,6.564177,4
9.293851,4.2764487,4
6.7091327,8.023896,4
8.777239,6.9624896,4
8.248248,-3.634202,4
4.6970477,5.2351832,4
4.958884,3.430417,4
10.953343,-0.47234574,4
8.582089,4.1573277,4
6.3752093,3.4236484,4
5.7477913,7.773859,4
9.48661,1.1392164,4
6.6498494,0.37889925,4
4.5484757,3.1966946,4
5.2039676,7.5040293,4
6.2894893,-0.5614702,4
8.111505,6.6688385,4
8.488684,0.17759559,5
9.465476,1.0221882,5
7.4881244,3.476964,5
23.804934,3.6567702,5
10.006105,1.9814582,5
6.046904,1.0987296,5
8.275641,-0.11579764,5
-6.8512893,-1.5249325,5
9.442922,3.2739081,5
6.909099,-0.16756047,5
8.402459,-0.32272026,5
9.654287,-0.514155,5
4.7159066,19.584799,5
6.7616634,17.183199,5
9.213528,0.9480634,5
-8.847565,-1.0458937,5
9.300656,1.0285175,5
7.9664073,3.117893,5
3.637381,5.017725,5
9.158547,1.1769813,5
8.31674,5.8323817,5
6.085959,5.287473,5
7.958392,0.3404675,5
3.9762545,4.34921,5
4.0060925,11.463905,5
9.718441,3.7203298,5
8.456911,-0.05685175,5
7.621246,2.4224057,5
-8.113077,-0.19200493,5
17.356003,11.619399,5
9.3304615,-0.20259857,5
18.804136,9.616594,5
5.6203804,9.218548,5
8.486502,1.25851,5
9.499999,0.66509026,5
5.7899685,3.4200888,5
8.410209,2.4832444,5
7.2624097,3.7679,5
19.83794,10.068055,5
6.1327186,0.32259735,5
9.303573,0.82660025,5
6.2716064,1.9419172,5
10.553846,1.6336305,5
8.097634,0.17156951,5
7.9568834,2.5022657,5
6.055011,0.58951604,5
6.7816133,18.084284,5
8.520789,-0.2269129,5
23.409504,5.718172,5
7.937656,-0.36061814,5
10.880226,1.110139,5
10.45943,3.0868669,5
10.001123,1.7555966,5
8.626161,2.50089,5
19.591309,10.489814,5
9.488857,1.2395688,5
5.7511964,4.6130676,5
9.649518,5.27083,5
8.554424,2.9504197,5
7.688088,1.7490023,5
19.338747,10.048002,5
6.641699,0.5248328,5
5.7566648,6.5905156,5
7.16719,-0.054519366,5
8.587241,-0.27586487,5
9.247153,2.074735,5
8.680999,5.7476277,5
6.867308,3.8460631,5
9.951623,0.21039617,5
10.081464,4.1086793,5
9.741792,2.2889209,5
9.803222,3.7902546,5
9.530676,1.2905735,5
9.977954,3.8474717,5
9.509776,2.404831,5
8.058909,0.2693406,5
-9.732755,1.1967257,5
7.7977195,18.19431,5
4.788658,9.924704,5
6.085312,4.3342166,5
-8.618171,-1.3802208,5
8.16085,-0.2326934,5
-5.4977393,-1.7904334,5
8.333153,0.29074374,5
0.14937478,7.333463,5
9.621252,5.674671,5
5.938239,5.0741143,5
7.6256056,2.126932,5
10.134153,2.1848135,5
6.121448,0.47038847,5
7.9570446,2.0085897,5
3.1493554,4.0764203,5
18.261576,9.186372,5
-9.66415,-0.014264059,5
9.7900505,1.9529283,5
-8.518703,-1.3077581,5
6.137787,1.1143373,5
7.202508,-0.15280746,5
-7.987148,-0.28365383,5
8.492164,-0.38705856,5
-7.8070807,-1.8470783,5
-6.3815784,-1.0583855,5
1.2340621,6.0999064,5
9.00773,2.4500523,5
1.9169114,9.734035,5
5.7446585,7.412637,5
6.626339,9.791825,5
10.466685,2.9041436,5
5.9382687,5.1675167,5
9.587027,1.1803687,5
5.953875,17.26004,5
8.856189,2.8103445,5
8.427052,0.48752856,5
9.565386,4.193756,5
6.481717,8.066853,5
4.2538176,6.1581035,5
9.07663,1.2440305,5
10.135265,3.8813324,5
7.1560135,9.519081,5
7.2818723,8.181322,5
9.340843,5.1631937,5
6.5415363,2.6605875,5
9.070099,1.898698,5
9.541826,0.9307784,5
5.1206293,8.351318,5
6.1526465,4.5061083,5
9.178656,0.41993833,5
9.541798,-0.25820604,5
8.643083,0.5474182,5
7.9837966,1.3913376,5
5.135697,5.49633,5
6.6163354,-0.12498027,5
7.2366667,2.3753664,5
9.301336,0.4873875,5
8.698727,2.1003318,5
7.7197227,0.43733585,5
7.790212,0.83123404,5
7.072895,8.544592,5
5.9242735,0.6995692,5
10.045994,4.1360264,5
5.223956,8.471198,5
7.557974,2.6853352,5
7.907741,0.96458066,5
9.234293,4.510213,5
6.9825926,0.38076904,5
11.565706,1.2595543,5
6.2271376,2.2947397,5
7.7935095,1.8837826,5
4.1111426,4.0370054,5
10.069592,1.8793641,5
8.215881,0.09579173,5
9.465487,3.0034316,5
7.519358,2.1016147,5
2.880558,19.780718,5
8.995693,0.32594535,5
7.897025,3.1121297,5
5.8513074,10.80999,5
8.071464,-0.3638763,5
9.157327,-0.26182553,5
10.674555,1.1073942,5
9.510691,6.169076,5
-6.7925534,-2.5023699,5
8.635184,0.1612917,5
10.167624,2.0645785,5
7.6836843,10.05641,5
10.031234,2.044107,5
8.559202,4.713522,5
6.278088,0.73079896,5
7.1059933,2.6896784,5
9.657787,0.0847446,5
6.227719,18.089771,5
2.983419,5.556702,5
8.845584,1.1092532,5
6.8148746,-0.14815968,5
9.034138,1.2577953,5
8.301211,-0.32324383,5
8.860927,0.94802314,5
9.64726,0.6295357,5
7.9838915,1.0329005,5
5.9578667,17.537207,5
9.758256,2.3205805,5
7.409291,-0.0067772483,5
6.581169,8.869468,5
11.355938,1.7737058,5
4.8093357,6.4581037,5
11.821114,1.9745173,5
6.3956237,12.207942,5
8.632207,3.0143375,5
1.099408,9.433765,5
19.583475,10.983409,5
-7.9801273,0.6016656,5
11.01496,1.1270446,5
9.586112,5.2955375,5
-8.93657,-0.8428023,5
8.827128,1.1544764,5
8.067807,0.6472859,5
6.0728374,0.96719724,5
8.847036,0.8667506,5
-8.27108,1.5455626,5
9.836454,0.9766,5
-8.102555,-1.5319719,5
8.776003,1.1446587,5
6.157318,9.641142,5
9.445906,1.9085975,5
6.6835747,4.4170184,5
8.151156,0.24000292,5
6.7722487,3.2668726,5
4.249236,15.308954,5
11.391027,0.56858546,5
1.0041952,9.805585,5
1.1353608,10.195362,5
-8.647135,-0.45823497,5
6.558139,4.1171756,5
5.823438,16.511793,5
20.321854,4.4893575,5
-7.8125863,-1.4551617,5
9.562976,-0.10009062,5
6.6420827,16.964354,5
5.996693,19.154121,5
9.446449,2.2153141,5
3.4316154,10.648592,5
9.62558,2.5207326,5
7.9919305,0.8024304,5
-8.9412365,0.7819915,5
8.467269,2.0016146,5
7.273534,-0.13191731,5
-6.798875,-2.815127,5
5.866702,9.884169,5
-7.615562,-1.0199081,5
-8.126775,-2.3147426,5
10.485432,3.2106218,5
5.75056,17.487888,5
5.5344486,2.1878047,5
5.9715524,7.7976203,5
6.2978835,8.177978,5
3.9527917,4.235364,5
9.043663,1.0359488,5
3.5075705,9.135602,5
9.576734,5.3256392,5
12.303083,2.327537,5
-8.062667,3.303572,5
9.199154,0.5291475,5
9.363887,1.2693831,5
8.901365,2.6366165,5
9.608724,3.6038117,5
9.451632,0.6688436,5
7.769082,0.42341772,5
4.67895,6.3582754,5
9.041952,2.5775008,5
19.11146,9.483991,5
6.4431567,19.201004,5
7.9992275,4.473298,5
6.6057444,1.2160707,5
6.675542,17.457733,5
3.4536898,4.949622,5
8.440911,2.5167546,5
9.881325,0.035871044,5
7.7458186,0.95471114,5
2.5033348,6.1521993,5
6.084113,18.23569,5
0.81395715,9.61843,5
4.943928,18.014751,5
3.134531,18.806444,5
7.787021,1.8845178,5
-8.278387,-0.723967,5
3.6064718,10.292116,5
-5.794325,-0.91018814,5
8.123788,0.65283775,5
6.700169,0.30230105,5
5.044642,5.9504485,5
5.849785,0.41587427,5
8.615357,0.15105584,5
8.761321,2.077702,5
5.7642426,5.4251957,5
19.08172,10.698955,5
8.639173,0.07752988,5
8.427119,18.170927,5
17.556358,9.974801,5
4.02986,5.293026,5
8.995065,0.84881544,5
19.640518,10.219349,5
19.146488,7.640881,5
9.685178,0.95160425,5
8.153482,2.5096023,5
6.6201534,0.63157254,5
9.491292,-0.48644128,5
6.0304856,0.950401,5
7.241342,0.857386,5
8.938973,0.33462903,5
18.474556,10.033453,5
6.5910473,0.5425985,5
2.8992782,9.281933,5
-6.5080895,-1.8073019,5
18.80394,10.4553,5
8.539181,0.4733876,5
1.7744899,10.147181,5
4.9248323,5.4229355,5
4.3196363,7.029039,5
8.876953,0.15834844,5
6.665809,0.0067314296,5
7.8889904,18.885612,5
7.7513695,1.5419856,5
5.500714,18.93619,5
7.207254,9.708649,5
6.649573,0.26143134,5
6.4459085,2.4086738,5
-6.439571,-2.9390125,5
6.49544,10.719023,5
6.0165224,16.207537,5
9.864234,1.0043882,5
9.393794,0.49871144,5
6.7827544,8.960235,5
8.512056,1.9269027,5
7.7860065,2.441641,5
7.9507856,1.2551986,5
9.166111,2.424575,5
2.1868207,6.110455,5
-10.234993,0.53972834,5
8.227003,1.2247583,5
9.066917,3.3899145,5
8.260017,-0.114752956,5
10.991838,4.2915206,5
6.094203,8.211305,5
6.579232,0.7577134,5
6.4364395,17.129187,5
10.419738,1.6074303,5
8.075247,0.2512194,5
8.7665,1.8878717,5
4.1473846,5.5212417,5
8.96881,1.1018097,5
7.593447,3.818916,5
5.4775987,4.6409698,5
7.8978505,2.0792584,5
7.912602,1.0711814,5
8.557389,1.0076442,5
10.563395,4.3999176,5
9.076795,1.1670879,5
-7.430695,-0.24700001,5
6.7230062,3.5918143,5
8.550641,2.3935506,5
6.9051123,-0.10240799,5
21.880383,4.9150205,5
9.113868,0.5348882,5
8.4365635,3.9424403,5
7.517051,2.445454,5
2.0000076,7.9222517,5
-7.6628737,-0.8760356,5
10.831908,4.577997,5
21.599148,7.4486513,5
6.669964,9.973218,5
8.790157,-0.10374418,5
-9.106322,-0.6422424,5
2.0182984,10.414383,5
17.737223,10.057395,5
6.1515946,9.630214,5
10.875612,3.5551975,5
8.902876,0.94998163,5
9.326344,0.43532068,5
8.770383,1.2351211,5
7.789925,1.6323723,5
6.996221,2.4597824,5
11.748249,1.2521263,5
8.840351,-0.09319633,5
10.229258,1.7549587,5
7.2872195,0.04874407,5
4.4349155,4.8514013,5
6.252667,1.8772604,5
6.0537925,17.171478,5
6.162389,0.3536749,5
8.994502,5.071126,5
6.615046,8.853482,5
-7.234405,1.1733066,5
8.727814,0.79938316,5
8.933216,1.8218436,5
7.4699597,0.042939484,5
6.1217527,9.210611,5
2.791522,7.717606,5
6.2121835,9.470365,5
10.3245535,3.5296886,5
9.379859,2.113371,5
7.752353,1.9707624,5
