X,Y,N
8.589374,10.117614,4
6.6942654,5.468712,4
11.599282,1.3108422,4
7.7635107,6.2539086,4
10.496953,10.924312,4
5.1835294,6.9247875,4
10.105636,11.0059595,4
-9.202004,3.0118175,4
-8.407593,3.924486,4
7.404551,-0.22811003,4
2.268809,-6.519429,4
4.4980993,1.7137661,4
4.9919915,0.55038637,4
7.5490007,8.497106,4
10.090162,3.9442062,4
-8.324694,3.251896,4
-8.16811,2.6807969,4
9.420111,10.443912,4
9.863014,2.6755085,4
5.188099,4.843494,4
6.429704,7.899799,4
5.8913016,7.973517,4
21.31986,1.1150916,4
7.129059,8.994981,4
21.231573,1.0150877,4
21.24017,1.0270802,4
10.382404,10.996545,4
9.810863,2.5448222,4
7.3999386,2.0002131,4
4.4839234,4.7262287,4
8.040914,-0.5874229,4
19.582836,-0.23824926,4
9.976314,11.123971,4
7.0149918,8.51985,4
6.610836,1.509692,4
5.032888,4.6206436,4
10.913346,8.839329,4
6.2396226,7.342422,4
10.463976,7.5800176,4
6.4648066,1.0220052,4
8.132628,-0.57317495,4
6.4330063,0.48947975,4
6.770856,1.7270745,4
7.270267,5.665266,4
9.477484,10.99223,4
9.828637,10.875708,4
9.63877,5.4798956,4
6.4163055,1.5335736,4
11.359747,9.780536,4
7.802504,4.934197,4
5.97582,0.11252829,4
4.734396,5.923083,4
-9.247513,2.891921,4
-8.450918,3.532238,4
20.013586,-0.13265997,4
8.345651,1.2784382,4
11.140353,9.204544,4
20.130428,0.019611243,4
6.41266,4.827903,4
5.6624937,2.6262918,4
6.491156,3.0204854,4
5.8401427,1.7908642,4
-9.414881,2.9742608,4
4.9427443,0.5917306,4
21.150585,0.9314521,4
7.882563,-0.13751478,4
6.029895,1.9846334,4
7.9952197,0.50339895,4
-8.23136,3.475227,4
-8.279636,3.672206,4
5.52468,0.8081807,4
6.00367,6.525234,4
10.678535,7.956049,4
1.4741703,4.9241443,4
6.891326,7.494242,4
6.9462967,7.5424566,4
7.5195093,0.39047453,4
-7.9468694,2.9660888,4
9.70687,3.490446,4
5.885862,3.0490196,4
4.7777534,4.502425,4
10.399784,7.321141,4
6.6227627,0.4105721,4
4.9225597,5.985598,4
7.1089597,5.5160446,4
7.8518505,4.9582796,4
9.5138235,9.717386,4
9.355448,10.881855,4
-8.381059,3.9125423,4
5.175244,0.42305577,4
4.47385,4.7003617,4
11.1093445,10.618565,4
9.630064,9.467416,4
1.4594986,4.9136767,4
-8.349267,3.2610712,4
19.743631,-0.2896552,4
5.3012257,7.0473924,4
7.6600637,6.7174664,4
-7.9683833,3.0138328,4
5.059097,1.7533337,4
5.582722,2.1035213,4
6.2877607,4.0419116,4
11.345509,9.913272,4
8.433135,9.897425,4
1.8346387,-6.362128,4
5.3241205,5.5242968,4
9.709964,10.692515,4
20.050173,0.04125975,4
7.818082,-0.004741082,4
6.9876475,8.00875,4
5.435543,1.0102477,4
8.615785,3.1871872,4
-8.663074,2.6993525,4
8.4949255,10.285657,4
4.9806857,6.4644985,4
7.937651,-0.63395935,4
5.9118123,7.9725432,4
5.5357323,2.0323257,4
5.102948,5.476989,4
-7.9953117,3.0751016,4
8.497113,10.214489,4
9.152189,10.806404,4
9.643975,9.61309,4
5.7100954,3.3798747,4
11.414662,8.281135,4
7.0712705,8.5556755,4
10.457654,7.8348055,4
9.311436,9.628153,4
-8.487191,2.922457,4
1.8241799,-6.5985537,4
2.0965047,18.769007,4
7.3302746,0.22857358,4
9.494561,10.116006,4
8.635495,10.718349,4
8.914347,9.74025,4
2.362569,-6.4979734,4
7.9148316,1.728731,4
1.7836591,-6.1194825,4
6.2138305,7.5404267,4
8.811368,3.4749608,4
5.3797174,3.0430224,4
5.187619,0.49099234,4
8.161848,1.402162,4
7.091847,9.214,4
4.4753685,5.6874733,4
7.2848725,-0.2546126,4
10.187374,4.7913074,4
5.973998,4.869323,4
20.873882,0.62557536,4
11.38984,8.311343,4
7.748071,8.473698,4
7.558959,5.7025824,4
7.4732304,5.6436553,4
6.2307105,7.6467423,4
10.004343,5.1896067,4
7.9682407,5.695916,4
9.940184,10.9184065,4
6.9615836,1.8148216,4
7.396495,-0.33732152,4
10.640043,7.800649,4
5.9789004,7.136804,4
4.8311563,6.3662395,4
9.863878,3.9463685,4
8.302984,9.150719,4
8.544918,9.872454,4
8.094181,-0.31374636,4
9.814219,2.9891894,4
9.460078,9.614226,4
7.8902807,4.982643,4
9.464997,1.0338777,5
7.3610415,1.0467582,5
7.743703,5.8411183,5
23.344162,13.727677,5
5.4105678,1.4963942,5
9.9350395,4.412379,5
