X,Y,N
10.883061,7.040818,4
14.948603,4.718269,4
8.686658,5.0987315,4
11.023267,14.011015,4
8.685386,5.1008325,4
14.947244,4.665168,4
-0.26200533,13.551193,4
10.905033,6.9850035,4
11.007792,14.007869,4
-0.28933355,13.551802,4
14.981591,4.700537,4
10.904418,6.9854884,4
8.727775,5.0999045,4
10.719488,13.79802,4
16.499836,4.9183283,4
9.208761,5.9120226,4
11.778927,15.396004,4
9.901891,6.2094145,4
9.207126,5.9360733,4
16.470802,4.928161,4
10.700086,13.8141775,4
9.862132,6.1540604,4
11.808288,15.401109,4
10.740316,13.802809,4
16.53335,4.8947396,4
9.212048,5.96916,4
11.712825,15.476839,4
9.320868,6.0614595,4
16.570753,4.8769855,4
10.728932,13.807928,4
9.857474,6.1371994,4
11.683663,15.517394,4
9.340849,6.086309,4
16.53202,4.8622465,4
10.732195,13.827309,4
11.661567,15.545029,4
10.696925,13.811497,4
16.530806,4.8605127,4
11.6599865,15.549567,4
9.365795,6.114574,4
-0.4044853,11.820068,4
11.507313,3.8922274,4
-0.34924427,11.956528,4
9.937441,3.0667422,4
16.246277,7.6901784,4
7.445544,1.563086,4
0.17498769,5.6655097,4
15.6600895,7.8269215,4
10.578707,9.081287,4
13.704713,5.174526,4
2.5111988,17.369837,4
8.114355,17.012142,4
13.76903,10.171146,4
11.043365,11.327051,4
20.247263,2.7316964,4
10.652151,8.259086,4
13.288103,13.795751,4
18.09864,-0.098533794,4
2.3504786,18.279367,4
-0.63570076,13.573455,4
15.031082,8.645403,4
8.78111,9.366379,4
-0.56703126,14.144644,4
8.006936,16.382517,4
7.949033,16.386045,4
7.6618366,-2.1763697,4
3.8016832,17.815733,4
-1.3059518,0.9919841,4
5.557909,16.784056,4
14.915038,8.136629,4
15.588055,5.815856,4
15.1992235,-1.0234742,4
13.018542,5.7444773,4
15.092961,5.3559422,4
5.7311854,10.2519245,4
12.551881,9.747619,4
10.115461,-3.971498,4
1.3110863,17.471212,4
13.913079,5.560758,4
16.926014,-2.0231104,4
7.249629,14.035344,4
14.533414,9.809873,4
9.553781,-1.6896439,4
9.395363,-1.8012663,4
8.392284,13.462912,4
17.780811,5.5626597,4
11.348483,-3.6139243,4
13.058101,-0.8656874,4
8.627196,0.6524138,4
15.816685,-0.2624479,4
18.199022,-2.2269437,4
17.83825,-1.9827546,4
4.961751,16.719994,4
6.1424727,0.73607934,4
-0.85992473,-1.7488649,4
5.6611495,-0.95932025,4
6.6013517,14.918916,4
10.817978,7.2316437,4
1.3075378,16.234571,4
15.850179,5.1888876,4
14.959855,5.3736587,4
0.689079,17.526676,4
6.116037,-0.9831787,4
-0.032351244,-4.319122,4
7.354099,-1.5333745,4
18.208036,2.4120507,4
18.288355,4.698767,4
13.732887,10.937259,4
13.766447,10.888703,4
18.599371,5.134152,4
0.80716,17.683094,4
0.7747295,17.65386,4
18.007828,-2.0848365,4
19.471155,4.0396996,4
1.9459711,18.100834,4
0.8192111,17.67543,4
0.66985357,14.435306,4
12.902683,-2.9273078,4
10.883162,7.113483,4
7.5032086,6.9413176,4
4.8897867,-0.588523,4
1.6280483,17.16102,4
10.745466,12.934101,4
16.76326,5.8456116,4
14.15635,6.2841816,4
11.824709,12.475511,4
16.19474,-1.4629748,4
18.89064,-0.8176971,4
13.740973,5.5046945,4
13.560841,5.2714868,4
17.981388,0.65359056,4
18.725224,2.9201243,4
-1.4209969,1.1868224,4
2.2057114,17.596985,4
2.1585104,19.05976,4
2.148764,19.053745,4
2.1344965,19.03766,4
2.1059177,18.999647,4
2.1152434,19.00204,4
4.058174,17.674135,4
10.73582,7.4310203,4
9.75603,16.266891,4
9.429772,15.067474,4
4.428933,-0.3512521,4
5.5987267,1.5667689,4
4.734956,17.6824,4
12.629946,-0.15820871,4
4.699277,17.689806,4
-0.73606056,-3.199274,4
4.0178,17.697628,4
13.750813,10.723218,4
-0.3126532,11.949844,4
3.5266523,11.294539,4
11.009359,14.043355,4
0.95363665,-4.112949,4
5.2459846,12.486785,4
8.279466,10.991795,4
4.666478,9.983184,4
10.100409,-3.170708,4
10.972961,12.107342,4
17.587118,-1.0521301,4
21.350046,3.635834,4
14.184789,-1.1378682,4
5.9305797,0.860135,4
7.4032097,10.106556,4
2.0661447,2.448572,4
14.509449,-4.5434303,4
-0.8844174,-0.59467477,4
9.59235,0.65591943,4
18.030874,0.6551516,4
13.212866,-3.0310543,4
8.308522,17.739002,4
8.160431,17.981625,4
7.737564,17.513283,4
9.927287,14.135151,4
10.140132,14.506362,4
14.778766,5.044565,4
10.081225,-0.08608847,4
-0.19461311,13.458653,4
0.2769283,-4.4548354,4
11.666659,15.49059,4
3.0971146,3.419499,4
7.97579,-1.9236099,4
12.442316,6.1760097,4
18.24865,5.629079,4
13.182212,-3.7000842,4
9.66183,-3.494296,4
20.566442,3.0845504,4
8.141915,-2.6473644,4
5.887098,15.679356,4
18.605139,-2.3777792,4
4.6706104,0.868206,4
14.578588,-1.9473115,4
13.653831,10.438399,4
4.6913595,16.287865,4
7.7719007,13.603474,4
1.8448871,17.854591,4
-0.91529477,-2.4796298,4
15.207077,10.065879,4
-2.031835,4.904162,4
2.8465738,2.1226475,4
3.9561415,0.83651966,4
9.950567,-3.677745,4
14.627707,-4.2204475,4
1.4762098,10.986383,4
2.825123,17.260218,4
18.182592,0.9759989,4
16.15789,-1.4715732,4
12.084136,9.210553,4
-0.62740886,13.923043,4
4.5339513,1.4421457,4
8.121459,9.764747,4
-0.7402772,13.775341,4
13.266149,6.7902164,4
-1.3190919,5.341505,4
13.230017,13.286901,4
13.591766,11.544937,4
11.194467,-3.160785,4
12.922852,-0.57033366,4
-1.1588455,-3.6794744,4
4.578412,16.240446,4
13.516109,11.630518,4
9.348853,16.749226,4
8.226372,10.842588,4
1.2570627,-3.7636442,4
13.324394,6.2168865,4
11.793427,12.632261,4
13.739126,4.8904366,4
10.979486,-4.0264034,4
8.369473,11.455665,4
16.223846,-0.10881516,4
2.4186027,2.9898324,4
2.0078444,3.0765307,4
9.171447,-2.1459014,4
16.988358,-1.9712766,4
5.935431,-0.5615673,4
4.5829434,-0.23336618,4
7.2172174,18.02438,4
-0.47552228,14.747323,4
13.331182,10.089701,4
4.140999,0.92361236,4
4.644133,16.349424,4
15.690544,9.514891,4
11.290565,15.204811,4
-0.4289187,12.318247,4
1.5325443,16.281168,4
3.4714804,15.990571,4
7.650512,-1.1810745,4
7.7494273,16.151567,4
17.551,-1.871489,4
14.262514,-3.2033284,4
12.567326,6.5518246,4
11.905081,10.134665,4
13.031448,-2.8521097,4
13.535237,0.63685614,4
19.489431,3.8695788,4
3.3281317,17.973768,4
1.6967174,16.610067,4
8.439649,14.831343,4
12.622844,9.441349,4
17.689873,4.656121,4
0.48792666,-4.489825,4
16.936678,-2.2121556,4
3.9511888,1.5108263,4
3.7026823,2.0121205,4
17.257046,-1.5649565,4
10.592933,7.642472,4
16.455013,2.4928343,4
0.37993556,-5.0092244,4
0.35804513,12.396108,4
2.8118672,16.6896,4
10.591174,-4.0080395,4
9.540757,2.797894,4
0.5231465,5.251634,4
12.848927,-2.886994,4
13.101914,5.61467,4
10.89332,9.868582,4
10.8056755,9.664926,4
10.750781,10.740388,4
13.047564,-0.857245,4
1.6427219,14.018315,4
3.8512695,16.791328,4
4.504014,-0.26815963,4
0.44349644,-5.050493,4
10.97927,7.169123,4
6.751096,10.125594,4
5.7162805,17.682585,4
12.920543,-2.942425,4
19.235788,3.691071,4
11.029666,4.058806,4
1.3863171,17.602663,4
8.91646,15.402144,4
-0.967665,-1.136116,4
21.249529,13.800745,4
2.6959,-6.3671722,4
21.250107,13.800037,4
12.411964,13.546581,4
18.597052,2.4617608,4
1.1139743,4.386539,4
4.0647597,1.8849837,4
0.51855963,5.272822,4
18.362392,5.3289394,4
9.890647,3.8825753,4
8.229211,17.952963,4
18.85275,5.4449635,4
15.928982,-2.0581708,4
18.511084,2.737786,4
17.77124,5.5800824,4
12.352559,5.8843594,4
13.659439,5.288948,4
12.597948,9.540188,4
12.520433,-2.905784,4
12.506953,-2.9485285,4
12.169534,-2.9601374,4
12.324134,-3.2410297,4
9.652688,-1.5990143,4
10.22871,14.899383,4
10.738225,7.4420238,4
13.732951,11.814712,4
10.742064,4.1254396,4
16.003107,1.8260707,4
9.171438,17.535534,4
-0.77273965,4.721711,4
13.697117,11.055091,4
18.081686,-2.1466827,4
7.8027678,1.2126504,4
7.9337134,10.916122,4
12.728113,13.512574,4
18.606012,1.3666167,4
7.9066,17.468662,4
19.716337,3.3074157,4
18.168777,2.3902478,4
20.914911,4.1273437,4
2.791319,2.4031074,4
3.6431463,1.3222947,4
14.291727,10.026721,4
4.1760163,15.605025,4
19.805737,3.365021,4
9.181942,16.414728,4
2.854762,16.74248,4
10.070268,10.905015,4
13.405355,-3.8088915,4
16.296164,-2.4021306,4
-1.8498755,5.19081,4
20.42974,4.591874,4
1.0636265,17.272062,4
18.581285,5.595926,4
8.023999,11.606042,4
6.5466385,10.091274,4
14.637365,-4.078383,4
7.8197465,17.421162,4
9.955564,8.259963,4
9.528679,15.581667,4
-0.26686007,-4.6958065,4
9.891977,5.225224,4
13.789235,12.381878,4
14.274837,-3.1680682,4
11.979939,12.119717,4
11.885429,10.060705,4
12.20195,0.6842032,4
20.541706,4.1630177,4
7.66285,-1.1946677,4
-0.53044856,14.525978,4
0.19683623,16.663698,4
9.3550415,16.9482,4
-0.90211934,-1.9083481,4
-0.6970232,11.390246,4
-0.39392152,11.944578,4
-0.9024214,-1.9104865,4
-0.41985935,11.849096,4
14.179203,0.36311767,4
-0.03497336,-4.62001,4
14.63892,3.9636567,4
14.145461,5.8168297,4
9.067065,16.395452,4
16.164835,5.0548644,4
4.0848045,16.211273,4
4.3313656,17.195862,4
15.657799,16.107605,4
10.0652075,-0.11595451,4
8.049472,1.126249,4
5.831646,17.998367,4
7.4073577,13.017505,4
13.061713,11.405411,4
13.071795,3.825828,4
4.1100645,1.9688157,4
8.674084,15.619987,4
-1.0825616,-0.8327274,4
9.819872,13.624178,4
-0.19746599,-4.6352906,4
15.808276,5.226627,4
13.696991,11.228785,4
9.678651,16.226683,4
12.1808,5.1005807,4
4.5623007,0.8166125,4
8.273359,13.656864,4
10.386358,-5.198895,4
2.4073133,2.9752994,4
9.695351,16.23142,4
8.494694,1.0014092,4
-0.12455363,15.430043,4
9.479371,5.103444,4
-2.4270263,4.2284293,4
3.062069,1.7885739,4
17.026434,5.149836,4
10.102547,14.924611,4
0.008240255,15.158638,4
0.32462496,15.179995,4
10.64756,8.127817,4
14.892475,8.561131,4
7.157992,13.930573,4
5.522428,17.89697,4
7.497421,17.31565,4
6.271135,14.448536,4
6.319379,10.313662,4
4.643426,11.422077,4
7.050276,14.735884,4
9.624471,15.569748,4
6.608667,10.488344,4
4.6617093,11.328906,4
14.563568,-0.29951754,4
10.806947,-0.4983231,4
2.879853,3.7410212,4
1.4346405,18.495714,4
10.674699,-0.21560892,4
11.866451,4.4853845,4
15.69762,8.195665,4
17.881672,5.8695846,4
11.679834,-0.88659406,4
12.001179,-0.7776594,4
5.766051,14.464762,4
4.5096526,0.11584213,4
1.2043238,3.921406,4
18.926474,4.7986307,4
8.452553,11.154739,4
14.205788,-0.40479064,4
10.963964,10.134659,4
5.488995,1.8582319,4
1.200276,3.7453785,4
4.76083,10.97019,4
20.187544,2.7610195,4
20.755491,1.4611032,4
12.198397,9.992467,4
1.7521554,18.058907,4
9.243021,16.628006,4
16.769894,6.250362,4
20.883753,2.0979161,4
2.9052541,17.715532,4
11.341081,15.767201,4
13.661103,10.148187,4
14.975834,-1.1942002,4
15.715654,7.890611,4
-1.9518348,5.0976496,4
1.095285,17.317726,4
15.72757,-0.5181023,4
5.870371,-0.4828082,4
7.828845,-2.7975295,4
18.260084,-2.2314737,4
4.649506,12.872577,4
9.05926,13.511977,4
9.4553585,5.267652,4
8.962153,-2.4964395,4
11.026539,14.393469,4
13.624457,-3.0573878,4
14.643166,-4.1121697,4
-0.9280092,-2.403322,4
9.215139,8.987919,4
8.99043,1.0577841,4
8.15138,0.48825958,4
16.485546,2.5627394,4
-0.22327587,12.015448,4
-0.33808303,5.706033,4
11.032788,7.6437454,4
20.058111,4.173326,4
3.424526,15.290622,4
16.411201,-1.4406819,4
9.864878,3.025364,4
7.642659,-1.1828743,4
11.100519,3.9963238,4
8.413384,12.433349,4
4.9318337,16.64587,4
14.827998,-2.8830826,4
8.147658,17.893642,4
18.299622,5.5590158,4
2.9046054,3.8509405,4
-0.32608458,14.344054,4
10.208025,4.209355,4
14.628971,8.786841,4
14.583719,8.817666,4
4.3357863,17.722422,4
4.313373,17.71803,4
20.383469,3.581662,4
3.030215,3.8564389,4
13.379431,6.679097,4
13.359566,6.666724,4
10.7790785,9.972129,4
13.242786,-3.0374453,4
8.204895,14.188508,4
12.756169,4.654796,4
3.2802815,15.42299,4
5.991227,17.01388,4
16.846632,-0.45758665,4
9.442246,-0.6949401,4
13.939636,11.124423,4
15.668383,-2.298598,4
0.73993427,16.856487,4
12.077955,-3.0514007,4
15.152721,-2.2194886,4
10.676982,9.534163,4
6.5856333,1.394867,4
15.159198,5.497499,4
0.21864586,3.6875398,4
15.336633,9.371789,4
14.047846,10.968022,4
3.4148006,15.634352,4
1.2817606,16.166864,4
1.5003469,16.3701,4
12.951055,-2.970205,4
1.8951434,3.1934693,4
8.848635,-3.2105389,4
0.27108777,4.9345775,4
0.37105384,13.191427,4
5.94601,-0.55383074,4
6.397165,-1.9472264,4
4.6168118,0.52829164,4
14.685117,-4.094445,4
12.424973,0.90254945,4
-1.6301134,5.3774834,4
14.216133,-1.0824198,4
13.680149,7.288456,4
14.387215,7.2785845,4
7.413125,-1.4942143,4
1.4342369,18.516615,4
11.279266,10.326346,4
12.999498,-3.5415688,4
3.1992638,12.146754,4
5.534015,10.17852,4
14.119628,5.7809396,4
20.4658,3.3606753,4
3.93583,10.889115,4
5.7188244,14.9545765,4
1.3131098,17.508718,4
1.9125383,18.609377,4
10.754613,-4.459256,4
0.026690466,13.642702,4
3.4189746,17.414463,4
1.9405887,3.0348306,4
7.234252,1.2279725,4
13.464843,11.650814,4
10.229065,14.790662,4
7.285538,11.12333,4
13.635556,9.294571,4
5.300972,16.620722,4
7.11529,0.89250547,4
11.001527,3.9928734,4
11.938315,11.89151,4
4.6083736,10.800729,4
12.627661,9.505929,4
0.33656442,16.798227,4
2.8464882,2.4017115,4
1.5799929,14.008628,4
0.2743264,4.938878,4
0.38484207,4.3225007,4
20.88562,4.1235447,4
15.64603,0.4623446,4
12.721638,5.1690187,4
-0.36330193,12.07358,4
20.717318,1.4156048,4
20.247438,2.7621822,4
3.6595764,1.2638913,4
18.850111,2.83545,4
-1.019602,-3.5861087,4
19.620722,3.702901,4
7.041095,13.730829,4
12.688607,-0.18383735,4
7.8428965,16.549046,4
0.69795513,-5.1793265,4
5.087672,16.670614,4
13.471361,13.145986,4
-0.12283362,4.0772657,4
13.177081,9.180874,4
13.813807,12.512415,4
14.011449,0.7940955,4
9.504663,-0.7341972,4
12.187763,0.4669556,4
8.499516,-2.7887342,4
7.0061364,13.517547,4
8.787369,11.754792,4
16.708853,-2.0084293,4
7.1019936,1.8225017,4
5.5315175,16.752443,4
5.975603,-0.6440363,4
4.442792,1.8667899,4
-1.9605474,5.0844936,4
19.805567,3.0093281,4
3.5622025,11.26334,4
12.629939,12.04296,4
5.7157702,-0.41938004,4
13.319395,13.44443,4
0.36831087,17.114967,4
0.79379076,17.673119,4
15.809954,-3.1485639,4
0.66820306,14.912553,4
14.195771,0.33787552,4
5.796413,-2.6418395,4
9.062202,15.176494,4
15.772021,8.028399,4
8.960982,0.8508885,4
18.853468,4.7813067,4
4.110366,1.9794227,4
9.956151,8.255699,4
3.0276368,3.7272608,4
-1.181806,-3.654621,4
14.396373,-3.3399277,4
13.862288,11.9429035,4
1.5386635,17.737143,4
6.2966056,12.98324,4
2.0318844,2.807053,4
14.485249,5.625093,4
11.088307,10.469912,4
10.195154,-0.040862013,4
6.364042,0.6436697,4
14.466021,15.627881,4
3.94986,12.060783,4
10.886121,13.911127,4
10.712925,-0.3101971,4
9.560112,15.413059,4
7.980949,16.11718,4
7.6039095,17.394361,4
14.821678,4.5045342,4
21.208122,13.843897,4
2.7950847,-6.4723015,4
10.722671,11.171675,4
1.1192582,16.96541,4
11.793776,12.63202,4
14.951637,5.384683,4
4.558743,0.50820345,4
17.591599,-1.7422082,4
1.292414,17.350039,4
4.505284,16.631445,4
15.526511,5.957549,4
0.48750374,-4.503853,4
14.2720785,-3.2041323,4
14.147227,4.0557218,4
12.071002,4.243611,4
11.493754,-3.74246,4
1.3890013,18.233213,4
-0.71907026,11.35443,4
-0.3904494,12.656638,4
11.97952,9.14202,4
6.3811884,0.6903337,4
11.481104,10.105839,4
12.769015,9.254592,4
6.67041,12.561585,4
13.551465,11.662094,4
18.495344,-0.06314578,4
5.4300494,-2.4525473,4
6.4245462,11.545267,4
13.39519,14.14616,4
3.8238077,-0.5753058,4
-1.0284575,5.1559753,4
-0.9695327,5.2236886,4
-0.91986126,5.3002415,4
8.932623,14.7903595,4
9.52783,15.121836,4
6.9582357,1.6932472,4
13.2976055,13.384111,4
8.2759495,11.368022,4
9.114717,5.803927,4
15.002948,8.657898,4
1.0951673,4.412268,4
9.12444,5.6607656,4
12.237075,11.803881,4
1.839329,17.061785,4
7.844964,-2.9629836,4
8.033048,-1.8660958,4
4.2753606,17.77679,4
4.541481,17.496164,4
0.8883248,2.990579,4
0.1770879,4.390103,4
10.9542,7.685559,4
8.209066,16.303123,4
13.82518,4.7222085,4
18.693396,5.0007687,4
-1.2691106,-4.6857634,4
12.40008,4.5968246,4
9.169551,-2.0756788,4
12.457997,2.546092,4
15.454645,6.0991335,4
6.5034065,12.87655,4
13.641992,11.318414,4
8.121094,9.824659,4
1.5825132,18.026503,4
7.5967464,17.444424,4
9.188623,16.369682,4
7.095285,18.02689,4
2.0626817,10.923641,4
3.2769098,12.136995,4
-0.12754102,14.849506,4
5.968876,-0.9283604,4
-0.23670995,15.102938,4
14.955947,4.6899323,4
13.259614,6.758999,4
7.993329,1.1150676,4
10.630046,0.3298085,4
4.3485065,11.933776,4
13.646785,10.306678,4
8.554642,11.53262,4
15.186734,10.065502,4
10.65934,3.9128208,4
8.262857,13.668908,4
16.300133,-0.11858672,4
17.990568,0.059821267,4
16.05156,8.107934,4
4.396089,-0.35385758,4
1.9157548,17.301607,4
8.302078,-2.8377645,4
9.9706545,-1.3406249,4
17.602127,5.603516,4
14.794084,5.8972244,4
16.452703,2.483574,4
17.411201,-0.93098366,4
9.792103,2.956671,4
8.251786,10.737128,4
0.36201143,16.85046,4
15.062354,8.6224165,4
15.41981,0.6984102,4
16.055817,-0.6826215,4
11.908959,-3.9991422,4
5.5042725,16.844034,4
13.340254,13.227239,4
19.94658,3.9752717,4
9.851169,5.3352313,4
14.57825,-3.212965,4
5.4722986,16.914045,4
11.888049,12.275935,4
10.237285,6.5129294,4
9.041049,17.673399,4
8.191714,14.128373,4
2.2798913,3.0486538,4
7.627433,17.323368,4
7.1450696,9.995449,4
7.1147566,17.806952,4
15.375688,9.180474,4
2.0366828,3.154318,4
15.396805,-2.425326,4
9.688078,-3.5191743,4
8.201412,16.41734,4
18.33857,5.518684,4
-0.76153404,13.109425,4
13.561349,13.006298,4
13.302588,14.136365,4
8.74747,11.745653,4
7.9067287,13.101917,4
13.596256,13.930814,4
12.442987,13.549683,4
13.574241,13.986291,4
12.451342,13.550522,4
2.100691,15.1431875,4
6.53919,11.41134,4
0.24374615,4.334981,4
7.1443577,14.890995,4
5.433776,16.689512,4
4.5528564,1.4694273,4
9.592656,-1.5852208,4
17.893959,0.35513115,4
15.81055,0.3556554,4
5.8845553,-2.3748815,4
13.076931,-0.3987883,4
19.839117,3.997565,4
13.043433,-0.8612899,4
8.253365,14.624101,4
12.303591,8.679348,4
6.5015244,11.338192,4
13.273478,14.530592,4
9.668711,5.358688,4
-0.0011547437,14.225248,4
6.937785,17.650177,4
8.851737,11.8474455,4
10.895128,12.409145,4
3.139332,12.230434,4
7.648961,12.015517,4
8.83582,11.848941,4
10.885866,12.525829,4
3.13501,12.210444,4
7.6561694,12.011265,4
12.43891,13.5491495,4
3.700661,2.0085745,4
9.403478,0.6834713,4
7.9624605,-1.324078,4
13.543282,0.6437806,4
13.566841,10.067479,4
2.7732258,3.6841886,4
